run_id,snapshot_ts,symbol,expiration_date,dte,stock_price,short_strike,long_strike,width,premium,premium_per_width,max_profit,max_loss,risk_reward_ratio,ev_score,short_delta,short_iv,atm_iv,skew_ratio,skew_diff,earnings_within_dte,candidate_status,selected,rejection_reason_primary,rejection_reason_flags
20260323_161912,2026-03-23T16:19:12.470541,EFA,2026-05-01,39,95.84,80.0,75.0,5,,,,,,,0.074220333,0.4006,0.2628,1.5246,0.1379,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,EFA,2026-05-01,39,95.84,85.0,80.0,5,,,,,,,0.140640841,0.3606,0.2628,1.3721,0.0978,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,EFA,2026-05-01,39,95.84,90.0,85.0,5,,,,,,,0.249158016,0.3068,0.2628,1.1675,0.044,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTRA,2026-05-01,39,33.3166,27.0,24.0,3,,,,,,,0.095944459,0.528,0.3785,1.395,0.1495,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTRA,2026-05-01,39,33.3166,28.0,25.0,3,,,,,,,0.116863113,0.4783,0.3785,1.2636,0.0998,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTRA,2026-05-01,39,33.3166,29.0,26.0,3,,,,,,,0.147995132,0.4362,0.3785,1.1524,0.0577,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTRA,2026-05-01,39,33.3166,30.0,27.0,3,,,,,,,0.19651416,0.4076,0.3785,1.0768,0.0291,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTAS,2026-05-01,39,182.31,155.0,150.0,5,,,,,,,0.064131565,0.3316,0.2995,1.1069,0.032,2026-03-25,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTAS,2026-05-01,39,182.31,160.0,155.0,5,,,,,,,0.099273197,0.3153,0.2995,1.0527,0.0158,2026-03-25,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTAS,2026-05-01,39,182.31,165.0,160.0,5,,,,,,,0.166589251,0.3223,0.2995,1.0761,0.0228,2026-03-25,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTAS,2026-05-01,39,182.31,170.0,165.0,5,,,,,,,0.245476785,0.3198,0.2995,1.0677,0.0203,2026-03-25,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,AA,2026-05-01,39,56.0,35.0,30.0,5,,,,,,,0.027227305,0.8029,0.6702,1.198,0.1327,2026-04-16,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,AA,2026-05-01,39,56.0,40.0,35.0,5,,,,,,,0.065328351,0.7408,0.6702,1.1053,0.0706,2026-04-16,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,AA,2026-05-01,39,56.0,45.0,40.0,5,,,,,,,0.154388153,0.7474,0.6702,1.1152,0.0772,2026-04-16,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,AA,2026-05-01,39,56.0,50.0,45.0,5,123.0,0.246,123.0,377.0,3.07,0.237024,0.273511572,0.7146,0.6702,1.0662,0.0444,2026-04-16,selected,True,,
20260323_161912,2026-03-23T16:19:12.470541,CMCSA,2026-05-01,39,29.0298,23.0,20.0,3,,,,,,,0.081398148,0.5455,0.3785,1.4412,0.167,2026-04-23,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CMCSA,2026-05-01,39,29.0298,24.0,21.0,3,,,,,,,0.109133971,0.5072,0.3785,1.3402,0.1287,2026-04-23,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CMCSA,2026-05-01,39,29.0298,25.0,22.0,3,,,,,,,0.144094463,0.4638,0.3785,1.2255,0.0853,2026-04-23,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CMCSA,2026-05-01,39,29.0298,26.0,23.0,3,-36.0,-0.12,-36.0,336.0,,-0.085963,0.197683211,0.4331,0.3785,1.1441,0.0546,2026-04-23,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,LRCX,2026-05-01,39,233.71,180.0,175.0,5,,,,,,,0.118308661,0.7493,0.6265,1.196,0.1228,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,LRCX,2026-05-01,39,233.71,185.0,180.0,5,,,,,,,0.1392555,0.7385,0.6265,1.1788,0.112,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,LRCX,2026-05-01,39,233.71,190.0,185.0,5,,,,,,,0.161751572,0.7245,0.6265,1.1565,0.098,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,LRCX,2026-05-01,39,233.71,195.0,190.0,5,-65.0,-0.13,-65.0,565.0,,-0.093425,0.187924445,0.7155,0.6265,1.1422,0.0891,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,OTIS,2026-05-15,53,79.04,60.0,55.0,5,,,,,,,0.0726181,0.5338,0.2872,1.8591,0.2467,2026-04-22,rejected,False,long_strike_unavailable,long_strike_unavailable
20260323_161912,2026-03-23T16:19:12.470541,OTIS,2026-05-15,53,79.04,72.5,67.5,5,,,,,,,0.230028258,0.3359,0.2872,1.1698,0.0487,2026-04-22,rejected,False,long_strike_unavailable,long_strike_unavailable
20260323_161912,2026-03-23T16:19:12.470541,OTIS,2026-05-15,53,79.04,65.0,60.0,5,,,,,,,0.110006407,0.4499,0.2872,1.5667,0.1627,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,OTIS,2026-05-15,53,79.04,70.0,65.0,5,-100.0,-0.2,-100.0,600.0,,-0.138706,0.167765417,0.3561,0.2872,1.2399,0.0689,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,IEF,2026-05-01,39,95.15,91.5,88.5,3,,,,,,,0.122581206,0.1045,0.0818,1.2787,0.0228,,rejected,False,long_strike_unavailable,long_strike_unavailable
20260323_161912,2026-03-23T16:19:12.470541,IEF,2026-05-01,39,95.15,92.5,89.5,3,,,,,,,0.179698484,0.096,0.0818,1.1737,0.0142,,rejected,False,long_strike_unavailable,long_strike_unavailable
20260323_161912,2026-03-23T16:19:12.470541,IEF,2026-05-01,39,95.15,91.0,88.0,3,7.0,0.0233,7.0,293.0,41.8571,0.021468,0.101406835,0.1087,0.0818,1.3293,0.0269,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,IEF,2026-05-01,39,95.15,92.0,89.0,3,13.0,0.0433,13.0,287.0,22.0769,0.038613,0.147549767,0.1,0.0818,1.2227,0.0182,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,CTSH,2026-05-15,53,61.94,47.5,42.5,5,,,,,,,0.086531786,0.5542,0.3994,1.3876,0.1548,2026-04-29,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTSH,2026-05-15,53,61.94,50.0,45.0,5,,,,,,,0.118822224,0.5194,0.3994,1.3004,0.12,2026-04-29,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CTSH,2026-05-15,53,61.94,52.5,47.5,5,-75.0,-0.15,-75.0,575.0,,-0.10993,0.157200493,0.4739,0.3994,1.1864,0.0744,2026-04-29,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,CTSH,2026-05-15,53,61.94,55.0,50.0,5,20.0,0.04,20.0,480.0,24.0,0.032845,0.211714689,0.4345,0.3994,1.0879,0.0351,2026-04-29,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,GIS,2026-05-15,53,37.5691,27.5,22.5,5,,,,,,,0.015108918,0.3914,0.3263,1.1997,0.0652,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,GIS,2026-05-15,53,37.5691,30.0,25.0,5,,,,,,,0.029475717,0.3233,0.3263,0.9909,-0.003,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,GIS,2026-05-15,53,37.5691,32.5,27.5,5,,,,,,,0.116211366,0.3368,0.3263,1.0321,0.0105,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,GIS,2026-05-15,53,37.5691,35.0,30.0,5,,,,,,,0.262136041,0.3233,0.3263,0.9909,-0.003,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,MDLZ,2026-05-01,39,57.12,49.0,46.0,3,,,,,,,0.089868746,0.364,0.3155,1.1536,0.0485,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,MDLZ,2026-05-01,39,57.12,50.0,47.0,3,,,,,,,0.120665231,0.364,0.3155,1.1536,0.0485,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,MDLZ,2026-05-01,39,57.12,51.0,48.0,3,,,,,,,0.14241728,0.3395,0.3155,1.0758,0.0239,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,MDLZ,2026-05-01,39,57.12,52.0,49.0,3,,,,,,,0.179355013,0.3296,0.3155,1.0446,0.0141,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,EEM,2026-05-01,39,57.32,51.0,,,,,,,,,0.152833282,0.371,0.3036,1.2219,0.0674,,rejected,False,no_long_strike,no_long_strike
20260323_161912,2026-03-23T16:19:12.470541,PM,2026-05-01,39,163.24,135.0,130.0,5,,,,,,,0.098234534,0.4789,0.3202,1.4956,0.1587,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,PM,2026-05-01,39,163.24,140.0,135.0,5,-105.0,-0.21,-105.0,605.0,,-0.151308,0.12817792,0.4421,0.3202,1.3806,0.1219,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,PM,2026-05-01,39,163.24,145.0,140.0,5,-50.0,-0.1,-50.0,550.0,,-0.075713,0.167156917,0.4029,0.3202,1.2584,0.0827,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,PM,2026-05-01,39,163.24,150.0,145.0,5,-5.0,-0.01,-5.0,505.0,,-0.007633,0.229017135,0.3806,0.3202,1.1886,0.0604,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,NOW,2026-05-01,39,110.9,80.0,75.0,5,,,,,,,0.071233895,0.7432,0.5354,1.3882,0.2078,2026-04-22,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,NOW,2026-05-01,39,110.9,85.0,80.0,5,-45.0,-0.09,-45.0,545.0,,-0.074377,0.099212167,0.6944,0.5354,1.2969,0.159,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,NOW,2026-05-01,39,110.9,90.0,85.0,5,-10.0,-0.02,-10.0,510.0,,-0.016927,0.136707384,0.6459,0.5354,1.2064,0.1105,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,NOW,2026-05-01,39,110.9,95.0,90.0,5,35.0,0.07,35.0,465.0,13.2857,0.060798,0.19224973,0.616,0.5354,1.1506,0.0806,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,PPG,2026-05-01,39,102.08,80.0,75.0,5,,,,,,,0.083374555,0.5791,0.313,1.85,0.2661,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,PPG,2026-05-01,39,102.08,85.0,80.0,5,,,,,,,0.114035072,0.4986,0.313,1.5929,0.1856,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,PPG,2026-05-01,39,102.08,90.0,85.0,5,-215.0,-0.43,-215.0,715.0,,-0.253393,0.15732217,0.4108,0.313,1.3122,0.0977,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,PPG,2026-05-01,39,102.08,95.0,90.0,5,-10.0,-0.02,-10.0,510.0,,-0.014796,0.245413051,0.348,0.313,1.1118,0.035,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,LYB,2026-05-15,53,70.6,50.0,40.0,10,,,,,,,0.068730696,0.6699,0.5343,1.2538,0.1356,2026-04-24,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,LYB,2026-05-15,53,70.6,55.0,45.0,10,-20.0,-0.02,-20.0,1020.0,,-0.017487,0.108164003,0.5862,0.5343,1.0971,0.0519,2026-04-24,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,LYB,2026-05-15,53,70.6,57.5,47.5,10,-145.0,-0.145,-145.0,1145.0,,-0.108373,0.144227596,0.5693,0.5343,1.0655,0.035,2026-04-24,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,LYB,2026-05-15,53,70.6,60.0,50.0,10,35.0,0.035,35.0,965.0,27.5714,0.029419,0.18886836,0.5549,0.5343,1.0386,0.0206,2026-04-24,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,ES,2026-05-15,53,67.65,50.0,45.0,5,,,,,,,0.03617913,0.4644,0.2704,1.7175,0.194,2026-05-07,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,ES,2026-05-15,53,67.65,55.0,50.0,5,,,,,,,0.06400512,0.3745,0.2704,1.385,0.1041,2026-05-07,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,ES,2026-05-15,53,67.65,60.0,55.0,5,,,,,,,0.167385119,0.3508,0.2704,1.2974,0.0804,2026-05-07,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,ES,2026-05-15,53,67.65,65.0,60.0,5,-30.0,-0.06,-30.0,530.0,,-0.037645,0.334931027,0.2814,0.2704,1.0405,0.011,2026-05-07,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,CCJ,2026-05-01,39,105.5,80.0,75.0,5,-8.0,-0.016,-8.0,508.0,,-0.014448,0.082534914,0.6614,0.5568,1.1879,0.1046,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,CCJ,2026-05-01,39,105.5,85.0,80.0,5,16.0,0.032,16.0,484.0,30.25,0.02887,0.126671391,0.6369,0.5568,1.1438,0.0801,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,CCJ,2026-05-01,39,105.5,90.0,85.0,5,32.0,0.064,32.0,468.0,14.625,0.055642,0.18624275,0.6144,0.5568,1.1035,0.0576,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,CCJ,2026-05-01,39,105.5,95.0,90.0,5,128.0,0.256,128.0,372.0,2.91,0.253856,0.26223096,0.5949,0.5568,1.0684,0.0381,,selected,True,,
20260323_161912,2026-03-23T16:19:12.470541,LUV,2026-05-01,39,40.8053,32.0,29.0,3,,,,,,,0.103954589,0.6448,0.534,1.2075,0.1108,2026-04-22,rejected,False,long_strike_unavailable,long_strike_unavailable
20260323_161912,2026-03-23T16:19:12.470541,LUV,2026-05-01,39,40.8053,33.0,30.0,3,,,,,,,0.128943661,0.6321,0.534,1.1837,0.0981,2026-04-22,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,LUV,2026-05-01,39,40.8053,34.0,31.0,3,,,,,,,0.155296638,0.6109,0.534,1.1441,0.077,2026-04-22,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,LUV,2026-05-01,39,40.8053,35.0,32.0,3,-68.0,-0.2267,-68.0,368.0,,-0.150748,0.184189308,0.5842,0.534,1.0941,0.0503,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,ORLY,2026-05-15,53,88.7,65.0,60.0,5,,,,,,,0.050175138,0.5289,0.3052,1.733,0.2237,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,ORLY,2026-05-15,53,88.7,70.0,65.0,5,,,,,,,0.081903144,0.4774,0.3052,1.5642,0.1722,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,ORLY,2026-05-15,53,88.7,75.0,70.0,5,-95.0,-0.19,-95.0,595.0,,-0.13955,0.125974511,0.4126,0.3052,1.3519,0.1074,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,ORLY,2026-05-15,53,88.7,80.0,75.0,5,-15.0,-0.03,-15.0,515.0,,-0.02334,0.198663917,0.3472,0.3052,1.1376,0.042,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,XLP,2026-05-01,39,81.27,77.0,,,,,,,,,0.19802803,0.2025,0.1721,1.1764,0.0304,,rejected,False,no_long_strike,no_long_strike
20260323_161912,2026-03-23T16:19:12.470541,AMAT,2026-05-01,39,362.3823,295.0,290.0,5,,,,,,,0.129623667,0.6124,0.5135,1.1927,0.099,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,AMAT,2026-05-01,39,362.3823,300.0,295.0,5,,,,,,,0.144074898,0.5997,0.5135,1.1679,0.0862,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,AMAT,2026-05-01,39,362.3823,305.0,300.0,5,,,,,,,0.161909222,0.593,0.5135,1.1549,0.0795,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,AMAT,2026-05-01,39,362.3823,310.0,305.0,5,,,,,,,0.181369098,0.5868,0.5135,1.1429,0.0734,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CCEP,2026-05-15,53,93.1415,70.0,65.0,5,,,,,,,0.077856323,0.5587,0.2596,2.1519,0.2991,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CCEP,2026-05-15,53,93.1415,75.0,70.0,5,,,,,,,0.104007625,0.4727,0.2596,1.8206,0.2131,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CCEP,2026-05-15,53,93.1415,80.0,75.0,5,,,,,,,0.14084333,0.3817,0.2596,1.4701,0.122,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CCEP,2026-05-15,53,93.1415,85.0,80.0,5,0.0,0.0,0.0,500.0,,0.0,0.217620141,0.3106,0.2596,1.1964,0.051,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,CCL,2026-05-01,39,25.4126,19.0,16.0,3,,,,,,,0.0884336,0.7242,0.5441,1.331,0.1801,2026-03-27,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CCL,2026-05-01,39,25.4126,20.0,17.0,3,,,,,,,0.118922234,0.6886,0.5441,1.2655,0.1445,2026-03-27,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,CCL,2026-05-01,39,25.4126,21.0,18.0,3,22.0,0.0733,22.0,278.0,12.6364,0.066666,0.157579165,0.6526,0.5441,1.1995,0.1085,2026-03-27,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,CCL,2026-05-01,39,25.4126,22.0,19.0,3,9.0,0.03,9.0,291.0,32.3333,0.024313,0.213877481,0.645,0.5441,1.1854,0.1009,2026-03-27,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,ROL,2026-05-15,53,53.21,42.5,37.5,5,,,,,,,0.079547858,0.4457,0.2731,1.6319,0.1726,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,ROL,2026-05-15,53,53.21,45.0,40.0,5,,,,,,,0.106820878,0.3752,0.2731,1.3737,0.1021,2026-04-22,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,ROL,2026-05-15,53,53.21,47.5,42.5,5,,,,,,,0.157865505,0.3159,0.2731,1.1565,0.0428,2026-04-22,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,ROL,2026-05-15,53,53.21,50.0,45.0,5,25.0,0.05,25.0,475.0,19.0,0.038225,0.273730486,0.2999,0.2731,1.0982,0.0268,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,SNDK,2026-05-01,39,700.0,520.0,515.0,5,-630.0,-1.26,-630.0,1130.0,,-0.475179,0.147694963,1.0353,0.9337,1.1089,0.1017,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,SNDK,2026-05-01,39,700.0,525.0,520.0,5,-360.0,-0.72,-360.0,860.0,,-0.35421,0.153830561,1.0322,0.9337,1.1055,0.0985,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,SNDK,2026-05-01,39,700.0,530.0,525.0,5,-540.0,-1.08,-540.0,1040.0,,-0.436106,0.160091559,1.029,0.9337,1.1021,0.0953,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,SNDK,2026-05-01,39,700.0,535.0,530.0,5,-310.0,-0.62,-310.0,810.0,,-0.319006,0.166468875,1.0256,0.9337,1.0985,0.0919,,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,KR,2026-05-01,39,72.7,64.0,61.0,3,,,,,,,0.115764808,0.3419,0.268,1.2758,0.0739,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,KR,2026-05-01,39,72.7,65.0,62.0,3,,,,,,,0.130440175,0.3195,0.268,1.1921,0.0515,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,KR,2026-05-01,39,72.7,66.0,63.0,3,,,,,,,0.150330172,0.3,0.268,1.1195,0.032,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,KR,2026-05-01,39,72.7,67.0,64.0,3,,,,,,,0.185723436,0.2954,0.268,1.1025,0.0275,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,FIS,2026-05-01,39,49.2548,39.0,36.0,3,,,,,,,0.100172147,0.6047,0.3979,1.5196,0.2068,,rejected,False,long_strike_unavailable,long_strike_unavailable
20260323_161912,2026-03-23T16:19:12.470541,FIS,2026-05-01,39,49.2548,40.0,37.0,3,,,,,,,0.124578145,0.6047,0.3979,1.5196,0.2068,,rejected,False,long_strike_unavailable,long_strike_unavailable
20260323_161912,2026-03-23T16:19:12.470541,FIS,2026-05-01,39,49.2548,41.0,38.0,3,,,,,,,0.15211703,0.6047,0.3979,1.5196,0.2068,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,FIS,2026-05-01,39,49.2548,42.0,39.0,3,,,,,,,0.169090656,0.5634,0.3979,1.4159,0.1655,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,KMB,2026-05-01,39,98.78,88.0,85.0,3,,,,,,,0.130766738,0.331,0.2806,1.1795,0.0504,2026-04-28,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,KMB,2026-05-01,39,98.78,89.0,86.0,3,,,,,,,0.147849571,0.3213,0.2806,1.1451,0.0407,2026-04-28,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,KMB,2026-05-01,39,98.78,90.0,87.0,3,,,,,,,0.167761115,0.3124,0.2806,1.1134,0.0318,2026-04-28,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,KMB,2026-05-01,39,98.78,91.0,88.0,3,,,,,,,0.195866077,0.3117,0.2806,1.1109,0.0311,2026-04-28,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,PG,2026-05-01,39,144.08,133.0,128.0,5,,,,,,,0.206254151,0.3191,0.2764,1.1544,0.0427,2026-04-23,rejected,False,long_strike_unavailable,long_strike_unavailable
20260323_161912,2026-03-23T16:19:12.470541,PG,2026-05-01,39,144.08,120.0,115.0,5,,,,,,,0.039862238,0.3295,0.2764,1.192,0.0531,2026-04-23,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,PG,2026-05-01,39,144.08,125.0,120.0,5,,,,,,,0.097823345,0.3515,0.2764,1.2717,0.0751,2026-04-23,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_161912,2026-03-23T16:19:12.470541,PG,2026-05-01,39,144.08,130.0,125.0,5,-28.0,-0.056,-28.0,528.0,,-0.044395,0.162846062,0.3393,0.2764,1.2275,0.0629,2026-04-23,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,GPC,2026-05-15,53,103.0489,80.0,75.0,5,-70.0,-0.14,-70.0,570.0,,-0.113081,0.079199257,0.5058,0.3211,1.5753,0.1847,2026-04-28,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,GPC,2026-05-15,53,103.0489,85.0,80.0,5,-40.0,-0.08,-40.0,540.0,,-0.065837,0.111196097,0.4452,0.3211,1.3867,0.1242,2026-04-28,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,GPC,2026-05-15,53,103.0489,90.0,85.0,5,-5.0,-0.01,-5.0,505.0,,-0.008207,0.171051945,0.4074,0.3211,1.269,0.0864,2026-04-28,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,GPC,2026-05-15,53,103.0489,95.0,90.0,5,15.0,0.03,15.0,485.0,32.3333,0.022833,0.261745144,0.3771,0.3211,1.1746,0.0561,2026-04-28,rejected,False,credit_conservative,credit_conservative
20260323_161912,2026-03-23T16:19:12.470541,FE,2026-05-15,53,48.77,44.0,,,,,,,,,0.171835581,0.3038,0.2455,1.2373,0.0583,2026-04-22,rejected,False,no_long_strike,no_long_strike
